,STATION ID,TIME,AVAILABLE BIKES
419364,21,2020-02-04 02:30:02,0
419365,21,2020-02-04 02:35:02,0
419366,21,2020-02-04 02:40:03,0
419367,21,2020-02-04 02:45:02,0
419368,21,2020-02-04 02:50:02,0
419369,21,2020-02-04 02:55:02,0
419370,21,2020-02-04 03:00:27,0
419371,21,2020-02-04 03:05:02,0
419372,21,2020-02-04 03:10:02,0
419373,21,2020-02-04 03:15:02,0
419374,21,2020-02-04 03:20:02,0
419375,21,2020-02-04 03:25:02,0
419376,21,2020-02-04 03:30:02,0
419377,21,2020-02-04 03:35:02,0
419378,21,2020-02-04 03:40:02,0
419379,21,2020-02-04 03:45:02,0
419380,21,2020-02-04 03:50:02,0
419381,21,2020-02-04 03:55:02,0
419382,21,2020-02-04 04:00:02,0
419383,21,2020-02-04 04:05:01,0
419384,21,2020-02-04 04:10:02,0
419385,21,2020-02-04 04:15:02,0
419386,21,2020-02-04 04:20:02,0
419387,21,2020-02-04 04:25:02,0
419388,21,2020-02-04 04:30:02,0
419389,21,2020-02-04 04:35:02,0
419390,21,2020-02-04 04:40:02,0
419391,21,2020-02-04 04:45:02,0
419392,21,2020-02-04 04:50:02,0
419393,21,2020-02-04 04:55:02,0
419394,21,2020-02-04 05:00:02,0
419395,21,2020-02-04 05:05:02,0
419396,21,2020-02-04 05:10:02,0
419397,21,2020-02-04 05:15:02,0
419398,21,2020-02-04 05:20:02,0
419399,21,2020-02-04 05:25:02,1
419400,21,2020-02-04 05:30:02,1
419401,21,2020-02-04 05:35:02,1
419402,21,2020-02-04 05:40:02,1
419403,21,2020-02-04 05:45:02,1
419404,21,2020-02-04 05:50:02,1
419405,21,2020-02-04 05:55:02,1
419406,21,2020-02-04 06:00:02,1
419407,21,2020-02-04 06:05:02,2
419408,21,2020-02-04 06:10:02,2
419409,21,2020-02-04 06:15:03,1
419410,21,2020-02-04 06:20:02,1
419411,21,2020-02-04 06:25:02,1
419412,21,2020-02-04 06:30:02,1
419413,21,2020-02-04 06:35:02,1
419414,21,2020-02-04 06:40:02,0
419415,21,2020-02-04 06:45:02,0
419416,21,2020-02-04 06:50:02,0
419417,21,2020-02-04 06:55:02,0
419418,21,2020-02-04 07:00:02,2
419419,21,2020-02-04 07:05:02,5
419420,21,2020-02-04 07:10:02,5
419421,21,2020-02-04 07:15:02,4
419422,21,2020-02-04 07:20:02,4
419423,21,2020-02-04 07:25:02,4
419424,21,2020-02-04 07:30:02,4
419425,21,2020-02-04 07:35:02,4
419426,21,2020-02-04 07:40:02,4
419427,21,2020-02-04 07:45:02,3
419428,21,2020-02-04 07:50:02,3
419429,21,2020-02-04 07:55:02,3
419430,21,2020-02-04 08:00:02,3
419431,21,2020-02-04 08:05:02,4
419432,21,2020-02-04 08:10:02,4
419433,21,2020-02-04 08:15:02,5
419434,21,2020-02-04 08:20:02,8
419435,21,2020-02-04 08:25:02,8
419436,21,2020-02-04 08:30:02,9
419437,21,2020-02-04 08:35:02,12
419438,21,2020-02-04 08:40:02,10
419439,21,2020-02-04 08:45:02,9
419440,21,2020-02-04 08:50:02,8
419441,21,2020-02-04 08:55:02,9
419442,21,2020-02-04 09:00:02,8
419443,21,2020-02-04 09:05:02,8
419444,21,2020-02-04 09:10:02,12
419445,21,2020-02-04 09:15:02,13
419446,21,2020-02-04 09:20:02,13
419447,21,2020-02-04 09:25:02,13
419448,21,2020-02-04 09:30:02,13
419449,21,2020-02-04 09:35:02,13
419450,21,2020-02-04 09:40:03,13
419451,21,2020-02-04 09:45:02,15
419452,21,2020-02-04 09:50:02,16
419453,21,2020-02-04 09:55:02,17
419454,21,2020-02-04 10:00:02,18
419455,21,2020-02-04 10:05:02,19
419456,21,2020-02-04 10:10:02,19
419457,21,2020-02-04 10:15:02,21
419458,21,2020-02-04 10:20:02,23
419459,21,2020-02-04 10:25:02,24
419460,21,2020-02-04 10:30:02,24
419461,21,2020-02-04 10:35:02,25
419462,21,2020-02-04 10:40:02,25
419463,21,2020-02-04 10:45:02,25
419464,21,2020-02-04 10:50:02,25
419465,21,2020-02-04 10:55:02,25
419466,21,2020-02-04 11:00:02,25
419467,21,2020-02-04 11:05:02,25
419468,21,2020-02-04 11:10:02,26
419469,21,2020-02-04 11:15:02,26
419470,21,2020-02-04 11:20:02,28
419471,21,2020-02-04 11:25:02,28
419472,21,2020-02-04 11:30:02,27
419473,21,2020-02-04 11:35:02,27
419474,21,2020-02-04 11:40:02,27
419475,21,2020-02-04 11:45:02,28
419476,21,2020-02-04 11:50:02,28
419477,21,2020-02-04 11:55:02,29
419478,21,2020-02-04 12:00:02,30
419479,21,2020-02-04 12:05:02,30
419480,21,2020-02-04 12:10:02,30
419481,21,2020-02-04 12:15:02,30
419482,21,2020-02-04 12:20:02,30
419483,21,2020-02-04 12:25:02,30
419484,21,2020-02-04 12:30:02,30
419485,21,2020-02-04 12:35:02,30
419486,21,2020-02-04 12:40:02,30
419487,21,2020-02-04 12:45:02,30
419488,21,2020-02-04 12:50:02,27
419489,21,2020-02-04 12:55:02,20
419490,21,2020-02-04 13:00:02,12
419491,21,2020-02-04 13:05:02,12
419492,21,2020-02-04 13:10:02,12
419493,21,2020-02-04 13:15:02,15
419494,21,2020-02-04 13:20:02,15
419495,21,2020-02-04 13:25:02,14
419496,21,2020-02-04 13:30:02,13
419497,21,2020-02-04 13:35:02,12
419498,21,2020-02-04 13:40:02,13
419499,21,2020-02-04 13:45:02,14
419500,21,2020-02-04 13:50:02,16
419501,21,2020-02-04 13:55:02,17
419502,21,2020-02-04 14:00:02,17
419503,21,2020-02-04 14:05:02,14
419504,21,2020-02-04 14:10:02,14
419505,21,2020-02-04 14:15:02,14
419506,21,2020-02-04 14:20:02,14
419507,21,2020-02-04 14:25:02,14
419508,21,2020-02-04 14:30:02,12
419509,21,2020-02-04 14:35:02,13
419510,21,2020-02-04 14:40:02,13
419511,21,2020-02-04 14:45:02,13
419512,21,2020-02-04 14:50:02,14
419513,21,2020-02-04 14:55:02,15
419514,21,2020-02-04 15:00:02,17
419515,21,2020-02-04 15:05:02,17
419516,21,2020-02-04 15:10:02,19
419517,21,2020-02-04 15:15:02,19
419518,21,2020-02-04 15:20:02,19
419519,21,2020-02-04 15:25:02,21
419520,21,2020-02-04 15:30:03,20
419521,21,2020-02-04 15:35:02,20
419522,21,2020-02-04 15:40:02,20
419523,21,2020-02-04 15:45:02,20
419524,21,2020-02-04 15:50:02,19
419525,21,2020-02-04 15:55:02,17
419526,21,2020-02-04 16:00:02,18
419527,21,2020-02-04 16:05:02,19
419528,21,2020-02-04 16:10:02,20
419529,21,2020-02-04 16:15:02,20
419530,21,2020-02-04 16:20:02,20
419531,21,2020-02-04 16:25:02,19
419532,21,2020-02-04 16:30:02,19
419533,21,2020-02-04 16:35:01,20
419534,21,2020-02-04 16:40:02,19
419535,21,2020-02-04 16:45:02,20
419536,21,2020-02-04 16:50:02,20
419537,21,2020-02-04 16:55:02,23
419538,21,2020-02-04 17:00:02,25
419539,21,2020-02-04 17:05:02,24
419540,21,2020-02-04 17:10:02,24
419541,21,2020-02-04 17:15:02,26
419542,21,2020-02-04 17:20:02,29
419543,21,2020-02-04 17:25:02,27
419544,21,2020-02-04 17:30:02,27
419545,21,2020-02-04 17:35:02,25
419546,21,2020-02-04 17:40:02,25
419547,21,2020-02-04 17:45:02,23
419548,21,2020-02-04 17:50:02,18
419549,21,2020-02-04 17:55:02,19
419550,21,2020-02-04 18:00:02,20
419551,21,2020-02-04 18:05:02,20
419552,21,2020-02-04 18:10:02,20
419553,21,2020-02-04 18:15:02,17
419554,21,2020-02-04 18:20:02,17
419555,21,2020-02-04 18:25:02,17
419556,21,2020-02-04 18:30:02,18
419557,21,2020-02-04 18:35:02,18
419558,21,2020-02-04 18:40:02,18
419559,21,2020-02-04 18:45:02,20
419560,21,2020-02-04 18:50:02,19
419561,21,2020-02-04 18:55:02,17
419562,21,2020-02-04 19:00:02,14
419563,21,2020-02-04 19:05:02,14
419564,21,2020-02-04 19:10:02,13
419565,21,2020-02-04 19:15:02,11
419566,21,2020-02-04 19:20:02,11
419567,21,2020-02-04 19:25:02,11
419568,21,2020-02-04 19:30:02,10
419569,21,2020-02-04 19:35:02,10
419570,21,2020-02-04 19:40:02,10
419571,21,2020-02-04 19:45:02,9
419572,21,2020-02-04 19:50:02,9
419573,21,2020-02-04 19:55:02,9
419574,21,2020-02-04 20:00:02,8
419575,21,2020-02-04 20:05:02,8
419576,21,2020-02-04 20:10:02,9
419577,21,2020-02-04 20:15:02,9
419578,21,2020-02-04 20:20:02,9
419579,21,2020-02-04 20:25:02,9
419580,21,2020-02-04 20:30:02,9
419581,21,2020-02-04 20:35:02,7
419582,21,2020-02-04 20:40:02,6
419583,21,2020-02-04 20:45:02,5
419584,21,2020-02-04 20:50:02,5
419585,21,2020-02-04 20:55:02,5
419586,21,2020-02-04 21:00:02,4
419587,21,2020-02-04 21:05:02,3
419588,21,2020-02-04 21:10:02,0
419589,21,2020-02-04 21:15:02,0
419590,21,2020-02-04 21:20:02,0
419591,21,2020-02-04 21:25:02,0
419592,21,2020-02-04 21:30:02,0
419593,21,2020-02-04 21:35:02,0
419594,21,2020-02-04 21:40:02,0
419595,21,2020-02-04 21:45:02,0
419596,21,2020-02-04 21:50:02,0
419597,21,2020-02-04 21:55:02,0
419598,21,2020-02-04 22:00:02,0
419599,21,2020-02-04 22:05:02,0
419600,21,2020-02-04 22:10:02,0
419601,21,2020-02-04 22:15:02,0
419602,21,2020-02-04 22:20:02,0
419603,21,2020-02-04 22:25:02,0
419604,21,2020-02-04 22:30:02,0
419605,21,2020-02-04 22:35:02,0
419606,21,2020-02-04 22:40:02,1
419607,21,2020-02-04 22:45:02,0
419608,21,2020-02-04 22:50:02,0
419609,21,2020-02-04 22:55:02,0
419610,21,2020-02-04 23:00:02,0
419611,21,2020-02-04 23:05:02,0
419612,21,2020-02-04 23:10:02,0
419613,21,2020-02-04 23:15:02,0
419614,21,2020-02-04 23:20:02,0
419615,21,2020-02-04 23:25:02,0
419616,21,2020-02-04 23:30:02,0
419617,21,2020-02-04 23:35:02,0
419618,21,2020-02-04 23:40:02,0
419619,21,2020-02-04 23:45:02,0
419620,21,2020-02-04 23:50:02,0
419621,21,2020-02-04 23:55:02,0
450726,21,2020-02-05 00:00:02,0
450727,21,2020-02-05 00:05:02,0
450728,21,2020-02-05 00:10:02,0
450729,21,2020-02-05 00:15:02,0
450730,21,2020-02-05 00:20:02,0
450731,21,2020-02-05 00:25:02,0
450732,21,2020-02-05 00:30:02,0
450733,21,2020-02-05 00:35:02,0
450734,21,2020-02-05 00:40:02,0
450735,21,2020-02-05 00:45:02,0
450736,21,2020-02-05 00:50:02,0
450737,21,2020-02-05 00:55:02,0
450738,21,2020-02-05 01:00:02,0
450739,21,2020-02-05 01:05:02,0
450740,21,2020-02-05 01:10:02,0
450741,21,2020-02-05 01:15:02,0
450742,21,2020-02-05 01:20:02,0
450743,21,2020-02-05 01:25:02,0
450744,21,2020-02-05 01:30:02,0
450745,21,2020-02-05 01:35:02,0
450746,21,2020-02-05 01:40:02,0
450747,21,2020-02-05 01:45:02,0
450748,21,2020-02-05 01:50:02,0
450749,21,2020-02-05 01:55:02,0
450750,21,2020-02-05 02:00:02,0
450751,21,2020-02-05 02:05:02,0
450752,21,2020-02-05 02:10:02,0
450753,21,2020-02-05 02:15:02,0
450754,21,2020-02-05 02:20:02,0
450755,21,2020-02-05 02:25:02,0
450756,21,2020-02-05 02:30:02,0
450757,21,2020-02-05 02:35:02,0
450758,21,2020-02-05 02:40:02,0
450759,21,2020-02-05 02:45:02,0
450760,21,2020-02-05 02:50:02,0
450761,21,2020-02-05 02:55:02,0
450762,21,2020-02-05 03:00:02,0
450763,21,2020-02-05 03:05:02,0
450764,21,2020-02-05 03:10:02,0
450765,21,2020-02-05 03:15:02,0
450766,21,2020-02-05 03:20:02,0
450767,21,2020-02-05 03:25:02,0
450768,21,2020-02-05 03:30:02,0
450769,21,2020-02-05 03:35:02,0
450770,21,2020-02-05 03:40:02,0
450771,21,2020-02-05 03:45:02,0
450772,21,2020-02-05 03:50:02,0
450773,21,2020-02-05 03:55:02,0
450774,21,2020-02-05 04:00:02,0
450775,21,2020-02-05 04:05:02,0
450776,21,2020-02-05 04:10:02,0
450777,21,2020-02-05 04:15:02,0
450778,21,2020-02-05 04:20:02,0
450779,21,2020-02-05 04:25:02,0
450780,21,2020-02-05 04:30:02,0
450781,21,2020-02-05 04:35:02,0
450782,21,2020-02-05 04:40:02,0
450783,21,2020-02-05 04:45:02,0
450784,21,2020-02-05 04:50:02,0
450785,21,2020-02-05 04:55:02,0
450786,21,2020-02-05 05:00:02,0
450787,21,2020-02-05 05:05:02,0
450788,21,2020-02-05 05:10:02,0
450789,21,2020-02-05 05:15:02,0
450790,21,2020-02-05 05:20:02,0
450791,21,2020-02-05 05:25:02,0
450792,21,2020-02-05 05:30:02,0
450793,21,2020-02-05 05:35:02,1
450794,21,2020-02-05 05:40:02,1
450795,21,2020-02-05 05:45:02,1
450796,21,2020-02-05 05:50:02,1
450797,21,2020-02-05 05:55:02,1
450798,21,2020-02-05 06:00:02,1
450799,21,2020-02-05 06:05:02,2
450800,21,2020-02-05 06:10:02,2
450801,21,2020-02-05 06:15:02,1
450802,21,2020-02-05 06:20:02,1
450803,21,2020-02-05 06:25:02,2
450804,21,2020-02-05 06:30:02,3
450805,21,2020-02-05 06:35:02,3
450806,21,2020-02-05 06:40:02,2
450807,21,2020-02-05 06:45:02,2
450808,21,2020-02-05 06:50:02,3
450809,21,2020-02-05 06:55:02,4
450810,21,2020-02-05 07:00:02,6
450811,21,2020-02-05 07:05:02,6
450812,21,2020-02-05 07:10:02,6
450813,21,2020-02-05 07:15:02,5
450814,21,2020-02-05 07:20:02,2
450815,21,2020-02-05 07:25:02,2
450816,21,2020-02-05 07:30:02,2
450817,21,2020-02-05 07:35:02,2
450818,21,2020-02-05 07:40:02,2
450819,21,2020-02-05 07:45:02,2
450820,21,2020-02-05 07:50:02,3
450821,21,2020-02-05 07:55:02,3
450822,21,2020-02-05 08:00:02,2
450823,21,2020-02-05 08:05:02,2
450824,21,2020-02-05 08:10:02,3
450825,21,2020-02-05 08:15:02,3
450826,21,2020-02-05 08:20:02,6
450827,21,2020-02-05 08:25:02,5
450828,21,2020-02-05 08:30:03,11
450829,21,2020-02-05 08:35:02,10
450830,21,2020-02-05 08:40:02,8
450831,21,2020-02-05 08:45:02,8
450832,21,2020-02-05 08:50:02,9
450833,21,2020-02-05 08:55:02,11
450834,21,2020-02-05 09:00:02,14
450835,21,2020-02-05 09:05:02,15
450836,21,2020-02-05 09:10:02,18
450837,21,2020-02-05 09:15:02,21
450838,21,2020-02-05 09:20:02,21
450839,21,2020-02-05 09:25:02,22
450840,21,2020-02-05 09:30:02,23
450841,21,2020-02-05 09:35:02,17
450842,21,2020-02-05 09:40:02,17
450843,21,2020-02-05 09:45:02,17
450844,21,2020-02-05 09:50:02,17
450845,21,2020-02-05 09:55:02,18
450846,21,2020-02-05 10:00:02,18
450847,21,2020-02-05 10:05:02,18
450848,21,2020-02-05 10:10:02,19
450849,21,2020-02-05 10:15:02,19
450850,21,2020-02-05 10:20:02,20
450851,21,2020-02-05 10:25:02,21
450852,21,2020-02-05 10:30:02,21
450853,21,2020-02-05 10:35:02,22
450854,21,2020-02-05 10:40:02,22
450855,21,2020-02-05 10:45:02,23
450856,21,2020-02-05 10:50:02,24
450857,21,2020-02-05 10:55:02,25
450858,21,2020-02-05 11:00:02,25
450859,21,2020-02-05 11:05:02,24
450860,21,2020-02-05 11:10:02,24
450861,21,2020-02-05 11:15:02,24
450862,21,2020-02-05 11:20:02,25
450863,21,2020-02-05 11:25:02,25
450864,21,2020-02-05 11:30:02,26
450865,21,2020-02-05 11:35:02,26
450866,21,2020-02-05 11:40:02,27
450867,21,2020-02-05 11:45:02,29
450868,21,2020-02-05 11:50:02,30
450869,21,2020-02-05 11:55:02,30
450870,21,2020-02-05 12:00:02,30
450871,21,2020-02-05 12:05:02,30
450872,21,2020-02-05 12:10:02,30
450873,21,2020-02-05 12:15:02,30
450874,21,2020-02-05 12:20:02,30
450875,21,2020-02-05 12:25:02,30
450876,21,2020-02-05 12:30:02,30
450877,21,2020-02-05 12:35:02,30
450878,21,2020-02-05 12:40:02,30
450879,21,2020-02-05 12:45:02,29
450880,21,2020-02-05 12:50:02,30
450881,21,2020-02-05 12:55:02,30
450882,21,2020-02-05 13:00:02,30
450883,21,2020-02-05 13:05:02,29
450884,21,2020-02-05 13:10:02,28
450885,21,2020-02-05 13:15:02,29
450886,21,2020-02-05 13:20:02,28
450887,21,2020-02-05 13:25:02,27
450888,21,2020-02-05 13:30:03,27
450889,21,2020-02-05 13:35:02,28
450890,21,2020-02-05 13:40:02,27
450891,21,2020-02-05 13:45:02,26
450892,21,2020-02-05 13:50:02,24
450893,21,2020-02-05 13:55:02,22
450894,21,2020-02-05 14:00:02,21
450895,21,2020-02-05 14:05:02,20
450896,21,2020-02-05 14:10:02,21
450897,21,2020-02-05 14:15:02,21
450898,21,2020-02-05 14:20:02,21
450899,21,2020-02-05 14:25:02,21
450900,21,2020-02-05 14:30:02,21
450901,21,2020-02-05 14:35:02,21
450902,21,2020-02-05 14:40:02,21
450903,21,2020-02-05 14:45:02,22
450904,21,2020-02-05 14:50:02,22
450905,21,2020-02-05 14:55:02,23
450906,21,2020-02-05 15:00:02,23
450907,21,2020-02-05 15:05:02,21
450908,21,2020-02-05 15:10:02,20
450909,21,2020-02-05 15:15:02,20
450910,21,2020-02-05 15:20:02,20
450911,21,2020-02-05 15:25:02,19
450912,21,2020-02-05 15:30:02,20
450913,21,2020-02-05 15:35:02,23
450914,21,2020-02-05 15:40:02,25
450915,21,2020-02-05 15:45:02,25
450916,21,2020-02-05 15:50:02,9
450917,21,2020-02-05 15:55:02,10
450918,21,2020-02-05 16:00:02,10
450919,21,2020-02-05 16:05:02,10
450920,21,2020-02-05 16:10:02,10
450921,21,2020-02-05 16:15:02,12
450922,21,2020-02-05 16:20:02,13
450923,21,2020-02-05 16:25:02,13
450924,21,2020-02-05 16:30:02,13
450925,21,2020-02-05 16:35:02,16
450926,21,2020-02-05 16:40:02,17
450927,21,2020-02-05 16:45:03,17
450928,21,2020-02-05 16:50:02,17
450929,21,2020-02-05 16:55:02,14
450930,21,2020-02-05 17:00:02,13
450931,21,2020-02-05 17:05:02,13
450932,21,2020-02-05 17:10:02,14
450933,21,2020-02-05 17:15:02,15
450934,21,2020-02-05 17:20:02,15
450935,21,2020-02-05 17:25:02,15
450936,21,2020-02-05 17:30:02,16
450937,21,2020-02-05 17:35:02,16
450938,21,2020-02-05 17:40:02,16
450939,21,2020-02-05 17:45:02,19
450940,21,2020-02-05 17:50:02,19
450941,21,2020-02-05 17:55:02,18
450942,21,2020-02-05 18:00:02,17
450943,21,2020-02-05 18:05:02,17
450944,21,2020-02-05 18:10:02,17
450945,21,2020-02-05 18:15:02,21
450946,21,2020-02-05 18:20:02,23
450947,21,2020-02-05 18:25:02,23
450948,21,2020-02-05 18:30:02,21
450949,21,2020-02-05 18:35:02,22
450950,21,2020-02-05 18:40:02,19
450951,21,2020-02-05 18:45:02,18
450952,21,2020-02-05 18:50:02,18
450953,21,2020-02-05 18:55:02,18
450954,21,2020-02-05 19:00:02,20
450955,21,2020-02-05 19:05:02,21
450956,21,2020-02-05 19:10:02,20
450957,21,2020-02-05 19:15:02,20
450958,21,2020-02-05 19:20:02,18
450959,21,2020-02-05 19:25:02,17
450960,21,2020-02-05 19:30:02,13
450961,21,2020-02-05 19:35:02,12
450962,21,2020-02-05 19:40:02,12
450963,21,2020-02-05 19:45:02,11
450964,21,2020-02-05 19:50:02,10
450965,21,2020-02-05 19:55:02,9
450966,21,2020-02-05 20:00:02,8
450967,21,2020-02-05 20:05:02,7
450968,21,2020-02-05 20:10:02,7
450969,21,2020-02-05 20:15:02,5
450970,21,2020-02-05 20:20:02,5
450971,21,2020-02-05 20:25:02,4
450972,21,2020-02-05 20:30:02,3
450973,21,2020-02-05 20:35:02,3
450974,21,2020-02-05 20:40:02,2
450975,21,2020-02-05 20:45:02,2
450976,21,2020-02-05 20:50:02,2
450977,21,2020-02-05 20:55:02,2
450978,21,2020-02-05 21:00:02,2
450979,21,2020-02-05 21:05:02,1
450980,21,2020-02-05 21:10:02,0
450981,21,2020-02-05 21:15:02,0
450982,21,2020-02-05 21:20:02,0
450983,21,2020-02-05 21:25:02,1
450984,21,2020-02-05 21:30:02,1
450985,21,2020-02-05 21:35:02,1
450986,21,2020-02-05 21:40:02,0
450987,21,2020-02-05 21:45:02,0
450988,21,2020-02-05 21:50:02,0
450989,21,2020-02-05 21:55:02,0
450990,21,2020-02-05 22:00:02,0
450991,21,2020-02-05 22:05:02,0
450992,21,2020-02-05 22:10:02,0
450993,21,2020-02-05 22:15:02,0
450994,21,2020-02-05 22:20:02,0
450995,21,2020-02-05 22:25:02,0
450996,21,2020-02-05 22:30:02,0
450997,21,2020-02-05 22:35:02,0
450998,21,2020-02-05 22:40:02,4
450999,21,2020-02-05 22:45:02,4
451000,21,2020-02-05 22:50:02,3
451001,21,2020-02-05 22:55:02,2
451002,21,2020-02-05 23:00:02,0
451003,21,2020-02-05 23:05:02,0
451004,21,2020-02-05 23:10:02,0
451005,21,2020-02-05 23:15:02,0
451006,21,2020-02-05 23:20:02,0
451007,21,2020-02-05 23:25:02,0
451008,21,2020-02-05 23:30:02,0
451009,21,2020-02-05 23:35:02,0
451010,21,2020-02-05 23:40:02,0
451011,21,2020-02-05 23:45:02,0
451012,21,2020-02-05 23:50:02,0
451013,21,2020-02-05 23:55:03,0
482118,21,2020-02-06 00:00:02,0
482119,21,2020-02-06 00:05:02,0
482120,21,2020-02-06 00:10:02,0
482121,21,2020-02-06 00:15:02,0
482122,21,2020-02-06 00:20:02,0
482123,21,2020-02-06 00:25:02,0
482124,21,2020-02-06 00:30:02,0
482125,21,2020-02-06 00:35:02,0
482126,21,2020-02-06 00:40:02,0
482127,21,2020-02-06 00:45:03,0
482128,21,2020-02-06 00:50:04,0
482129,21,2020-02-06 00:55:02,0
482130,21,2020-02-06 01:00:02,0
482131,21,2020-02-06 01:05:02,0
482132,21,2020-02-06 01:10:02,0
482133,21,2020-02-06 01:15:02,0
482134,21,2020-02-06 01:20:02,0
482135,21,2020-02-06 01:25:02,0
482136,21,2020-02-06 01:30:02,0
482137,21,2020-02-06 01:35:02,0
482138,21,2020-02-06 01:40:02,0
482139,21,2020-02-06 01:45:02,0
482140,21,2020-02-06 01:50:02,0
482141,21,2020-02-06 01:55:02,0
482142,21,2020-02-06 02:00:02,0
482143,21,2020-02-06 02:05:02,0
482144,21,2020-02-06 02:10:02,0
482145,21,2020-02-06 02:15:02,0
482146,21,2020-02-06 02:20:02,0
482147,21,2020-02-06 02:25:02,0
482148,21,2020-02-06 02:30:02,0
482149,21,2020-02-06 02:35:02,0
482150,21,2020-02-06 02:40:02,0
482151,21,2020-02-06 02:45:02,0
482152,21,2020-02-06 02:50:02,0
482153,21,2020-02-06 02:55:02,0
482154,21,2020-02-06 03:00:02,0
482155,21,2020-02-06 03:05:02,0
482156,21,2020-02-06 03:10:02,0
482157,21,2020-02-06 03:15:02,0
482158,21,2020-02-06 03:20:02,0
482159,21,2020-02-06 03:25:02,0
482160,21,2020-02-06 03:30:02,0
482161,21,2020-02-06 03:35:02,0
482162,21,2020-02-06 03:40:02,0
482163,21,2020-02-06 03:45:03,0
482164,21,2020-02-06 03:50:02,0
482165,21,2020-02-06 03:55:02,0
482166,21,2020-02-06 04:00:02,0
482167,21,2020-02-06 04:05:02,0
482168,21,2020-02-06 04:10:02,0
482169,21,2020-02-06 04:15:02,0
482170,21,2020-02-06 04:20:02,0
482171,21,2020-02-06 04:25:02,0
482172,21,2020-02-06 04:30:02,0
482173,21,2020-02-06 04:35:02,0
482174,21,2020-02-06 04:40:02,0
482175,21,2020-02-06 04:45:02,0
482176,21,2020-02-06 04:50:02,0
482177,21,2020-02-06 04:55:02,0
482178,21,2020-02-06 05:00:02,0
482179,21,2020-02-06 05:05:02,0
482180,21,2020-02-06 05:10:02,0
482181,21,2020-02-06 05:15:02,0
482182,21,2020-02-06 05:20:02,0
482183,21,2020-02-06 05:25:02,0
482184,21,2020-02-06 05:30:02,0
482185,21,2020-02-06 05:35:02,2
482186,21,2020-02-06 05:40:01,2
482187,21,2020-02-06 05:45:02,2
482188,21,2020-02-06 05:50:02,2
482189,21,2020-02-06 05:55:02,2
482190,21,2020-02-06 06:00:02,2
482191,21,2020-02-06 06:05:02,3
482192,21,2020-02-06 06:10:02,3
482193,21,2020-02-06 06:15:02,2
482194,21,2020-02-06 06:20:02,2
482195,21,2020-02-06 06:25:02,2
482196,21,2020-02-06 06:30:02,2
482197,21,2020-02-06 06:35:02,2
482198,21,2020-02-06 06:40:02,3
482199,21,2020-02-06 06:45:02,3
482200,21,2020-02-06 06:50:02,3
482201,21,2020-02-06 06:55:02,3
482202,21,2020-02-06 07:00:02,4
482203,21,2020-02-06 07:05:02,5
482204,21,2020-02-06 07:10:03,6
482205,21,2020-02-06 07:15:02,6
482206,21,2020-02-06 07:20:02,6
482207,21,2020-02-06 07:25:02,6
482208,21,2020-02-06 07:30:03,6
482209,21,2020-02-06 07:35:02,9
482210,21,2020-02-06 07:40:02,7
482211,21,2020-02-06 07:45:02,6
482212,21,2020-02-06 07:50:02,5
482213,21,2020-02-06 07:55:02,5
482214,21,2020-02-06 08:00:02,2
482215,21,2020-02-06 08:05:02,3
482216,21,2020-02-06 08:10:02,4
482217,21,2020-02-06 08:15:02,6
482218,21,2020-02-06 08:20:02,7
482219,21,2020-02-06 08:25:02,6
482220,21,2020-02-06 08:30:02,10
482221,21,2020-02-06 08:35:02,12
482222,21,2020-02-06 08:40:02,15
482223,21,2020-02-06 08:45:02,15
482224,21,2020-02-06 08:50:02,17
482225,21,2020-02-06 08:55:02,18
482226,21,2020-02-06 09:00:01,19
482227,21,2020-02-06 09:05:02,20
482228,21,2020-02-06 09:10:02,23
482229,21,2020-02-06 09:15:02,27
482230,21,2020-02-06 09:20:02,27
482231,21,2020-02-06 09:25:02,27
482232,21,2020-02-06 09:30:02,28
482233,21,2020-02-06 09:35:02,28
482234,21,2020-02-06 09:40:02,28
482235,21,2020-02-06 09:45:02,28
482236,21,2020-02-06 09:50:02,28
482237,21,2020-02-06 09:55:02,28
482238,21,2020-02-06 10:00:02,28
482239,21,2020-02-06 10:05:02,28
482240,21,2020-02-06 10:10:02,27
482241,21,2020-02-06 10:15:02,27
482242,21,2020-02-06 10:20:02,28
482243,21,2020-02-06 10:25:02,28
482244,21,2020-02-06 10:30:02,28
482245,21,2020-02-06 10:35:02,28
482246,21,2020-02-06 10:40:02,28
482247,21,2020-02-06 10:45:02,27
482248,21,2020-02-06 10:50:02,27
482249,21,2020-02-06 10:55:02,28
482250,21,2020-02-06 11:00:02,28
482251,21,2020-02-06 11:05:02,27
482252,21,2020-02-06 11:10:02,27
482253,21,2020-02-06 11:15:02,27
482254,21,2020-02-06 11:20:02,27
482255,21,2020-02-06 11:25:02,27
482256,21,2020-02-06 11:30:02,27
482257,21,2020-02-06 11:35:02,28
482258,21,2020-02-06 11:40:02,28
482259,21,2020-02-06 11:45:02,28
482260,21,2020-02-06 11:50:02,28
482261,21,2020-02-06 11:55:02,28
482262,21,2020-02-06 12:00:02,28
482263,21,2020-02-06 12:05:02,28
482264,21,2020-02-06 12:10:02,27
482265,21,2020-02-06 12:15:02,28
482266,21,2020-02-06 12:20:02,28
482267,21,2020-02-06 12:25:01,27
482268,21,2020-02-06 12:30:02,28
482269,21,2020-02-06 12:35:02,28
